game_id,season,week,home_team,away_team,conference,attendance,stadium_capacity,attendance_rate,home_elo,away_elo,recent_all_win_pct,season_wins,season_losses,season_win_pct,prior_season_win_pct,prior_season_att_rate,conference_game,opponent_ranked,opponent_rank,fcs_opponent,cupcake,marquee_noncon,opponent_away_draw,expected_win_prob,kickoff_time,non_weekend_game,bye_week_before,new_coach,interim_coach,top50_passer,top50_rusher,top50_receiver,temperature,precip_severity,bad_weather,severe_weather,rivalry,national_tv,new_conference,spread,sp_diff,day_of_week,team,season_str
400763415,2015,2,Texas Tech,UTEP,Big 12,54090.0,60454.0,0.8947298772620504,1405.0,1308.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,0,0,0.8854561486954203,0.6726070170677604,Afternoon,0,0,0,0,0,0,0,79.2,0,0,0,0,1,0,-20.5,24.0,Saturday,Texas Tech,2015
400756910,2015,2,Georgia Tech,Tulane,ACC,50435.0,55000.0,0.917,1781.0,1259.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,1,0,0.8854561486954203,0.6659669267518202,Afternoon,0,0,0,0,0,0,0,75.9,0,0,0,0,0,0,-32.5,23.0,Saturday,Georgia Tech,2015
400763505,2015,2,Ohio State,Hawai'i,Big Ten,107145.0,102780.0,1.0424693520140105,2032.0,1360.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,1,0,0.8854561486954203,0.798025645059833,Afternoon,0,0,0,0,0,0,0,64.0,0,0,0,0,0,0,-41.0,45.8,Saturday,Ohio State,2015
400763412,2015,2,TCU,Stephen F. Austin,Big 12,45786.0,46000.0,0.9953478260869565,1613.0,1565.0,1.0,1,0,1.0,0.5,0.85,0,0,0,1,1,0,0.8854561486954203,0.5,Afternoon,0,0,0,0,0,0,0,82.9,0,0,0,0,1,0,-49.0,3.4000000000000004,Saturday,TCU,2015
400756918,2015,2,Virginia Tech,Furman,ACC,60118.0,65632.0,0.9159861043393467,1613.0,1565.0,0.0,0,1,0.0,0.5,0.85,0,0,0,1,1,0,0.8854561486954203,0.5,Afternoon,0,0,0,0,0,0,0,68.0,0,0,0,0,0,0,-32.5,3.4000000000000004,Saturday,Virginia Tech,2015
400603870,2015,2,Vanderbilt,Georgia,SEC,37185.0,40351.0,0.9215384996654358,1371.0,1894.0,0.0,0,1,0.0,0.5,0.85,1,1,9,0,0,0,0.9638536433970446,0.3654005183058831,Afternoon,0,0,0,0,0,0,0,73.4,0,0,0,1,1,0,17.5,-18.400000000000002,Saturday,Vanderbilt,2015
400756917,2015,2,Virginia,Notre Dame,ACC,58200.0,61500.0,0.9463414634146341,1472.0,1689.0,0.0,0,1,0.0,0.5,0.85,0,1,9,0,0,1,0.8854561486954203,0.34751053780725555,Afternoon,0,0,0,0,0,0,0,73.0,0,0,0,1,1,0,13.5,-21.0,Saturday,Virginia,2015
400603866,2015,2,Ole Miss,Fresno State,SEC,60302.0,64038.0,0.941659639588994,1687.0,1387.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,1,0,0.8854561486954203,0.7663831750110293,Afternoon,0,0,0,0,0,0,0,73.2,0,0,0,0,1,0,-31.5,39.6,Saturday,Ole Miss,2015
400757021,2015,2,Rutgers,Washington State,Big Ten,46536.0,52454.0,0.8871773363327868,1477.0,1421.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,0,0,0.8854561486954203,0.3943651475990001,Afternoon,0,1,0,0,0,0,0,75.0,0,0,0,0,0,0,-5.0,-14.3,Saturday,Rutgers,2015
400603860,2015,2,Alabama,Middle Tennessee,SEC,98568.0,101821.0,0.9680517771383114,1949.0,1375.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,0,0,0.8854561486954203,0.7326285636546261,Afternoon,0,1,0,0,0,0,0,78.1,0,0,0,0,0,0,-34.5,33.6,Saturday,Alabama,2015
